3
0.00	6.33	26.64	4
-4.19	2.14	33.06	1
0.15	2.29	21.91	1
0.28	2.57	16.27	3
0.04	2.61	10.83	3
1.63	4.24	27.33	3
-1.01	3.23	22.54	3
-0.20	3.03	17.31	3
-0.00	3.03	10.95	3
0.00	3.03	6.93	3
-0.03	3.01	4.38	3
-0.00	3.00	2.77	3
0.00	3.00	1.75	3
0.00	3.00	1.11	3
0.00	3.00	0.70	3
-0.00	3.00	0.44	3
-0.00	3.00	0.28	3
0.00	3.00	0.18	3
-0.00	3.00	0.11	3
0.00	3.00	0.07	3
off!
0.00	3.00	0.03	3
0.00	3.00	0.02	3
0.00	3.00	0.01	3
0.00	3.00	0.01	3
0.00	3.00	0.00	3
-0.00	3.00	0.00	3
0.00	3.00	0.00	3
-0.00	3.00	0.00	3
0.00	3.00	0.00	3
0.00	3.00	0.00	3
0.00	3.00	0.00	3
-0.00	3.00	0.00	3
0.00	3.00	0.00	3
-0.00	3.00	0.00	3
0.00	3.00	0.00	3
-0.00	3.00	0.00	3
0.00	3.00	0.00	3
0.00	3.00	0.00	3
-0.00	3.00	0.00	3
0.00	3.00	0.00	3
-0.00	3.00	0.00	3
-0.00	3.00	0.00	3
0.00	3.00	0.00	3
0.00	3.00	0.00	3
0.00	3.00	0.00	3
0.00	3.00	0.00	3
-0.00	3.00	0.00	3
-0.00	3.00	0.00	3
-0.00	3.00	0.00	3
0.00	3.00	0.00	3
0.00	3.00	0.00	3
-0.00	3.00	0.00	3
-0.00	3.00	0.00	3
0.00	3.00	0.00	3
-0.00	3.00	0.00	3
0.00	3.00	0.00	3
0.00	3.00	0.00	3
-0.00	3.00	0.00	3
0.00	3.00	0.00	3
-0.00	3.00	0.00	3
0.00	3.00	0.00	3
12.00	15.00	0.00	15
-0.45	14.55	8.84	15
0.34	14.90	5.95	15
0.06	14.95	3.80	15
0.01	14.97	2.41	15
0.01	14.98	1.53	15
0.02	15.00	0.97	15
0.00	15.00	0.61	15
-0.00	15.00	0.39	15
-4.25	10.74	14.61	9
0.00	10.74	9.24	9
0.00	10.74	5.84	9
0.25	11.00	3.71	11
0.00	11.00	2.35	11
0.00	11.00	1.48	11
0.83	11.83	9.16	11
0.00	11.83	5.80	11
0.15	11.98	3.71	12
-0.27	11.71	12.49	12
0.13	11.84	8.20	12
0.10	11.94	5.29	12
0.02	11.96	3.36	12
0.07	12.02	3.33	12
-0.25	11.78	7.38	12
-0.53	11.25	19.11	12
-0.65	10.60	13.89	10
-1.97	8.62	28.04	10
2.17	10.80	56.48	15
0.46	11.26	44.87	15
-5.21	6.04	70.21	4
3.05	9.09	80.51	4
0.15	9.25	56.44	8
1.59	10.83	51.61	12
on!
0.08	6.96	41.61	4
2.36	9.32	35.04	12
0.00	9.32	22.16	12
-0.22	9.09	14.05	9
0.52	9.61	19.41	12
0.11	9.72	20.37	9
1.12	10.85	28.74	9
2.05	12.89	34.27	15
-2.50	10.39	43.70	8
2.04	12.44	42.04	15
-4.72	7.72	142.15	12
1.82	9.54	108.61	12
1.02	10.55	93.36	12
1.51	12.06	67.42	12
-0.05	12.01	43.09	12
0.75	12.77	35.05	12
-0.69	12.08	65.23	12
0.65	12.73	47.90	12
-4.62	8.11	148.32	12
-0.63	7.48	165.56	12
1.72	9.20	117.99	12
0.78	9.98	77.26	12
2.32	12.30	61.81	12
-0.16	12.14	39.18	12
-0.08	12.06	24.81	12
0.00	12.06	15.69	12
-2.96	9.10	52.38	12
1.64	10.74	39.92	12
0.00	10.74	25.25	12
0.00	10.74	15.97	12
-1.59	9.15	17.02	12
-5.19	3.97	19.00	2
0.00	3.97	12.02	2
-0.00	3.97	7.60	2
0.00	3.97	4.81	2
-0.00	3.97	3.04	2
0.00	3.97	1.92	2
-0.00	3.97	1.22	2
0.00	3.97	0.77	2
-0.00	3.97	0.49	2
0.00	3.97	0.31	2
0.00	3.97	0.19	2
-0.00	3.97	0.12	2
0.00	3.97	0.08	2
0.00	3.97	0.05	2
0.00	3.97	0.03	2
-0.00	3.97	0.02	2
off!
-0.00	3.97	0.01	2
0.00	3.97	0.00	2
-0.00	3.97	0.00	2
0.00	3.97	0.00	2
0.00	3.97	0.00	2
0.00	3.97	0.00	2
-0.00	3.97	0.00	2
0.00	3.97	0.00	2
-0.00	3.97	0.00	2
0.00	3.97	0.00	2
-0.00	3.97	0.00	2
0.00	3.97	0.00	2
0.00	3.97	0.00	2
0.00	3.97	0.00	2
0.00	3.97	0.00	2
0.00	3.97	0.00	2
0.00	3.97	0.00	2
-0.00	3.97	0.00	2
0.00	3.97	0.00	2
-0.00	3.97	0.00	2
0.00	3.97	0.00	2
-0.00	3.97	0.00	2
0.00	3.97	0.00	2
-0.00	3.97	0.00	2
-0.00	3.97	0.00	2
0.00	3.97	0.00	2
0.00	3.97	0.00	2
0.00	3.97	0.00	2
0.00	3.97	0.00	2
-0.00	3.97	0.00	2
0.00	3.97	0.00	2
0.00	3.97	0.00	2
-0.00	3.97	0.00	2
11.03	15.00	0.00	15
0.00	15.00	0.00	15
0.00	15.00	0.00	15
0.00	15.00	0.00	15
0.00	15.00	0.00	15
0.00	15.00	0.00	15
0.00	15.00	0.00	15
0.00	15.00	0.00	15
-1.95	13.05	1.90	13
-0.00	13.05	1.20	13
-0.00	13.05	0.76	13
0.00	13.05	0.48	13
0.00	13.05	0.30	13
-0.00	13.05	0.19	13
-1.05	12.01	0.41	12
-1.67	10.34	6.23	9
0.00	10.34	3.94	9
1.44	11.78	3.58	12
0.35	12.14	4.21	12
-0.25	11.88	7.63	12
1.31	13.19	20.15	12
-0.60	12.59	14.51	12
-0.00	12.59	9.18	12
-1.14	11.45	11.30	12
1.10	12.55	18.12	12
-0.32	12.23	12.02	12
1.13	13.37	23.45	12
-0.06	13.31	24.35	12
-7.06	6.25	121.53	1
1.48	7.73	86.35	12
0.74	8.46	57.36	12
-3.08	5.38	74.43	3
-0.02	5.37	115.60	12
1.14	6.50	83.32	12
1.88	8.38	63.73	12
1.69	10.07	45.50	12
-0.59	9.48	47.92	12
-1.78	7.70	50.67	4
2.99	10.69	43.17	12
0.08	10.77	44.54	12
on!
1.17	9.25	60.22	12
1.60	10.85	42.48	12
-0.92	9.93	39.23	12
1.01	10.94	27.60	12
0.65	11.59	18.51	12
0.23	11.83	11.94	12
0.00	11.83	7.55	12
-0.53	11.29	27.50	12
0.28	11.58	24.60	12
0.29	11.87	15.85	12
-1.88	9.98	67.48	12
1.04	11.02	47.15	12
0.07	11.10	43.12	12
-0.08	11.02	43.76	12
0.57	11.58	28.72	12
-0.84	10.74	48.39	12
0.20	10.94	47.95	12
0.54	11.48	33.02	12
0.12	11.60	30.98	12
0.19	11.79	19.79	12
0.07	11.86	12.96	12
0.00	11.86	8.20	12
0.00	11.86	5.18	12
-0.00	11.86	3.28	12
0.00	11.86	2.07	12
-0.00	11.86	1.31	12
0.00	11.86	0.83	12
2.12	13.98	0.93	14
0.00	13.98	0.59	14
-0.00	13.98	0.37	14
0.00	13.98	0.24	14
0.00	13.98	0.15	14
-0.00	13.98	0.09	14
off!
0.00	13.98	0.04	14
-0.00	13.98	0.02	14
0.00	13.98	0.02	14
0.00	13.98	0.01	14
0.00	13.98	0.01	14
0.00	13.98	0.00	14
-0.00	13.98	0.00	14
0.00	13.98	0.00	14
0.00	13.98	0.00	14
0.00	13.98	0.00	14
0.00	13.98	0.00	14
0.00	13.98	0.00	14
-0.00	13.98	0.00	14
0.00	13.98	0.00	14
0.00	13.98	0.00	14
0.00	13.98	0.00	14
0.00	13.98	0.00	14
0.00	13.98	0.00	14
-0.00	13.98	0.00	14
0.00	13.98	0.00	14
0.00	13.98	0.00	14
0.00	13.98	0.00	14
0.00	13.98	0.00	14
-0.00	13.98	0.00	14
0.00	13.98	0.00	14
0.00	13.98	0.00	14
-0.00	13.98	0.00	14
0.00	13.98	0.00	14
-0.00	13.98	0.00	14
0.00	13.98	0.00	14
0.00	13.98	0.00	14
-0.00	13.98	0.00	14
0.00	13.98	0.00	14
-0.00	13.98	0.00	14
0.00	13.98	0.00	14
0.00	13.98	0.00	14
0.00	13.98	0.00	14
-0.00	13.98	0.00	14
0.00	13.98	0.00	14
0.00	13.98	0.00	14
-0.00	13.98	0.00	14
0.00	13.98	0.00	14
-0.00	13.98	0.00	14
0.02	14.00	0.00	14
-0.78	13.22	2.12	13
0.93	14.15	4.37	15
0.05	14.20	2.84	15
-1.41	12.79	11.69	11
-2.16	10.63	13.16	9
2.46	13.09	13.46	14
-9.12	3.97	94.40	1
on!
1.54	9.39	67.10	13
2.31	11.70	50.22	12
0.09	11.79	39.06	12
-0.12	11.67	28.50	11
0.52	12.19	25.02	12
0.46	12.64	26.34	12
-1.31	11.34	44.88	12
0.69	12.03	33.71	12
0.05	12.09	25.69	12
-1.02	11.07	43.82	12
-5.63	5.44	110.91	1
1.48	6.92	90.03	12
1.01	7.92	88.15	12
2.36	10.29	69.50	12
1.01	11.29	48.10	12
0.74	12.03	34.99	12
0.13	12.16	22.42	12
0.72	12.88	24.11	12
0.71	13.58	19.03	15
0.00	13.58	12.04	15
-0.13	13.45	7.72	15
-0.00	13.45	4.88	15
-0.33	13.12	3.19	13
-0.07	13.06	2.03	13
-0.00	13.06	1.28	13
0.63	13.68	3.73	14
-0.20	13.48	2.99	13
1.15	14.64	7.58	15
-0.29	14.34	11.24	15
0.22	14.56	10.09	15
-0.25	14.31	12.94	15
-0.05	14.25	12.79	15
-0.29	13.97	9.53	13
-7.94	6.03	66.04	4
0.53	6.56	46.35	4
5.71	12.27	55.46	15
0.22	12.49	35.23	13
0.08	12.57	22.32	13
1.28	13.86	17.58	15
-0.29	13.56	11.54	13
-0.04	13.53	7.51	13
-0.35	13.17	5.01	13
-0.10	13.07	3.22	13
-0.05	13.02	2.05	13
-0.02	13.01	1.30	13
-0.01	13.00	0.82	13
-0.00	13.00	0.52	13
-0.00	13.00	0.33	13
-0.00	13.00	0.21	13
1.22	14.22	10.99	15
0.10	14.32	11.67	15
0.11	14.43	12.06	15
0.08	14.50	11.39	15
-0.13	14.37	12.44	15
-0.20	14.18	9.04	15
0.21	14.39	10.05	15
0.13	14.52	9.69	15
off!
-0.37	13.81	6.56	13
0.00	13.81	4.15	13
0.82	14.63	3.95	15
0.22	14.85	2.68	15
-0.91	13.94	8.25	13
-0.50	13.44	6.49	13
0.61	14.05	10.23	15
0.27	14.32	7.70	15
-0.37	13.95	6.41	13
-0.56	13.39	5.20	13
-0.97	12.42	7.91	13
0.37	12.79	14.32	12
0.44	13.24	15.49	12
-0.41	12.82	11.14	12
-1.73	11.10	44.23	11
-0.14	10.96	39.98	12
-0.53	10.43	37.15	12
0.04	10.47	39.40	12
0.72	11.19	31.57	12
-5.50	5.69	108.47	1
-0.84	4.85	115.65	1
2.39	7.25	96.03	12
3.22	10.47	79.35	12
-0.22	10.25	79.94	12
1.26	11.51	56.80	12
-0.26	11.25	42.69	12
1.00	12.25	34.04	12
-0.14	12.11	21.62	12
0.39	12.50	21.48	12
-0.19	12.32	13.92	12
0.56	12.88	19.39	12
0.00	12.88	12.26	12
0.70	13.58	10.26	15
0.00	13.58	6.49	15
0.00	13.58	4.10	15
0.00	13.58	2.60	15
1.38	14.96	2.23	15
0.02	14.98	1.41	15
0.01	14.99	0.90	15
0.00	15.00	0.57	15
0.00	15.00	0.36	15
-0.09	14.91	1.49	15
-0.04	14.87	2.13	15
0.00	14.87	1.35	15
0.11	14.98	0.90	15
0.01	14.99	0.57	15
0.00	15.00	0.36	15
0.00	15.00	0.23	15
0.00	15.00	0.15	15
0.00	15.00	0.09	15
0.00	15.00	0.06	15
0.00	15.00	0.04	15
0.00	15.00	0.02	15
0.00	15.00	0.01	15
0.00	15.00	0.01	15
-0.00	15.00	0.01	15
0.00	15.00	0.00	15
-0.00	15.00	0.00	15
0.00	15.00	0.00	15
0.00	15.00	0.00	15
0.00	15.00	0.00	15
0.00	15.00	0.00	15
0.00	15.00	0.00	15
-0.01	14.99	0.77	15
-0.03	14.97	1.60	15
0.02	14.99	1.02	15
0.01	15.00	0.65	15
0.00	15.00	0.41	15
0.00	15.00	0.26	15
-0.16	14.84	3.62	15
0.10	14.94	2.42	15
0.03	14.97	1.56	15
0.00	14.97	0.98	15
-1.26	13.71	6.79	15
1.10	14.82	5.53	15
-2.25	12.57	14.72	11
-0.00	12.57	9.31	11
1.31	13.88	7.93	15
-1.89	11.98	10.87	12
0.04	12.03	7.25	12
0.73	12.76	23.30	15
-0.03	12.74	27.84	11
-0.84	11.90	21.71	11
-1.81	10.09	48.03	12
-0.52	9.58	32.11	9
0.65	10.22	28.03	9
-1.27	8.95	44.11	7
-5.04	3.91	73.63	1
0.00	3.91	105.61	1
-0.53	3.38	98.87	1
0.00	3.38	62.53	1
-0.00	3.38	39.55	1
5.72	9.09	49.52	13
0.14	9.23	31.60	13
-0.00	9.23	19.99	13
2.36	11.59	13.97	12
0.31	11.90	8.94	12
0.07	11.97	5.67	12
0.00	11.97	3.59	12
0.00	11.97	2.27	12
0.00	11.97	1.43	12
0.00	11.97	0.91	12
-0.00	11.97	0.57	12
0.00	11.97	0.36	12
0.00	11.97	0.23	12
0.00	11.97	0.15	12
0.00	11.97	0.09	12
0.00	11.97	0.06	12
0.00	11.97	0.04	12
0.00	11.97	0.02	12
-0.00	11.97	0.01	12
0.00	11.97	0.01	12
-0.00	11.97	0.01	12
0.00	11.97	0.00	12
0.00	11.97	0.00	12
0.00	11.97	0.00	12
0.00	11.97	0.00	12
-0.00	11.97	0.00	12
0.00	11.97	0.00	12
0.00	11.97	0.00	12
0.00	11.97	0.00	12
0.00	11.97	0.00	12
0.00	11.97	0.00	12
-0.00	11.97	0.00	12
0.00	11.97	0.00	12
-0.00	11.97	0.00	12
0.00	11.97	0.00	12
0.00	11.97	0.00	12
-0.00	11.97	0.00	12
0.00	11.97	0.00	12
0.00	11.97	0.00	12
-0.00	11.97	0.00	12
0.00	11.97	0.00	12
0.00	11.97	0.00	12
0.00	11.97	0.00	12
-0.00	11.97	0.00	12
-0.00	11.97	0.00	12
0.00	11.97	0.00	12
-0.00	11.97	0.00	12
0.00	11.97	0.00	12
0.00	11.97	0.00	12
0.00	11.97	0.00	12
-0.00	11.97	0.00	12
0.00	11.97	0.00	12
0.00	11.97	0.00	12
-0.00	11.97	0.00	12
-0.00	11.97	0.00	12
0.00	11.97	0.00	12
0.00	11.97	0.00	12
-0.00	11.97	0.00	12
0.00	11.97	0.00	12
0.00	11.97	0.00	12
-0
